"LAKE_HISTORY_ID","LAKE_WATERBODY_NAME","Year","Date_First_Listing","Date_Last_Listing","Number_of_Reports","List_of_Locations","LATITUDE","LONGITUDE"
"1701LAU0496","LAUREL LAKE",2018,"2018-06-27","2018-06-27",1,"1701LAU0496_C",40.9789,-72.5575
"1701LAU0496","LAUREL LAKE",2019,"2019-06-04","2019-08-19",11,"1701LAU0496_C",40.9789,-72.5575
"1701LAU0496","LAUREL LAKE",2020,"2020-07-17","2020-07-25",2,"1701LAU0496_C",40.9789,-72.5575
"1701LFR0662","LITTLE FRESH POND",2015,"2015-08-23","2015-09-06",2,"1701LFR0662_C",40.9182,-72.4085
"1701LFR0662","LITTLE FRESH POND",2018,"2018-08-28","2018-09-12",2,"1701LFR0662_C",40.9182,-72.4085
"1701LFR0662","LITTLE FRESH POND",2019,"2019-09-09","2019-09-11",3,"1701LFR0662_C",40.9182,-72.4085
"1701LFR0662","LITTLE FRESH POND",2020,"2020-05-27","2020-11-09",10,"1701LFR0662_C",40.9182,-72.4085
"1701LFR0662","LITTLE FRESH POND",2021,"2021-08-15","2021-08-29",2,"1701LFR0662_C",40.9182,-72.4085
"1701LON0702","LONG POND",2021,"2021-10-14","2021-10-14",1,"1701LON0702_C",40.9751,-72.2908
"1701LON0800","LONG POND",2021,"2021-10-14","2021-10-14",1,"1701LON0800_C",40.9352,-72.3228
"1701LOW0855","LOWER LAKE",2018,"2018-08-02","2018-08-02",1,"1701LOW0855_C",40.8363,-72.925
"1701MAR0396","MARION LAKE",2016,"2016-08-08","2016-08-08",1,"1701MAR0396_C",41.1255,-72.3334
"1701MAR0396","MARION LAKE",2018,"2018-09-13","2018-09-13",1,"1701MAR0396_C",41.1255,-72.3334
"1701MAR0396","MARION LAKE",2019,"2019-08-19","2019-08-19",1,"1701MAR0396_C",41.1255,-72.3334
"1701MAR0396","MARION LAKE",2022,"2022-07-05","2022-07-05",1,"1701MAR0396_C",41.1255,-72.3334
"1701MAR0495","MARATOOKA LAKE",2013,"2013-08-28","2013-10-08",4,"1701MAR0495_C",40.9931,-72.524
"1701MAR0495","MARATOOKA LAKE",2014,"2014-05-28","2014-08-25",9,"1701MAR0495_C",40.9931,-72.524
"1701MAR0495","MARATOOKA LAKE",2015,"2015-06-08","2015-10-08",15,"1701MAR0495_C",40.9931,-72.524
"1701MAR0495","MARATOOKA LAKE",2016,"2016-06-13","2016-09-21",9,"1701MAR0495_C, 1701MAR0495_ML",40.9931,-72.524
"1701MAR0495","MARATOOKA LAKE",2017,"2017-06-05","2017-08-28",9,"1701MAR0495_C, 1701MAR0495_ML",40.9931,-72.524
"1701MAR0495","MARATOOKA LAKE",2018,"2018-06-11","2018-10-02",8,"1701MAR0495_C, 1701MAR0495_ML",40.9931,-72.524
"1701MAR0495","MARATOOKA LAKE",2019,"2019-06-03","2019-09-10",13,"1701MAR0495_C, 1701MAR0495_ML",40.9931,-72.524
"1701MAR0495","MARATOOKA LAKE",2020,"2020-06-29","2020-08-24",7,"1701MAR0495_ML",40.9931,-72.524
"1701MAR0495","MARATOOKA LAKE",2021,"2021-06-28","2021-08-16",6,"1701MAR0495_ML",40.9931,-72.524
"1701MAR0495","MARATOOKA LAKE",2022,"2022-06-27","2022-08-15",7,"1701MAR0495_ML",40.9931,-72.524
"1701MCK5035","MCKAY POND",2015,"2015-08-05","2015-08-12",2,"1701MCK5035_C",40.9071,-72.7953
"1701MEAXXX1","MEADOW BROOK POINTE- MILL POND GOLF COURSE",2016,"2016-09-20","2016-09-20",1,"1701MEAXXX1_C",40.84239,-72.96431
"1701MEC0790","MECOX BAY",2016,"2016-08-18","2016-08-31",3,"1701MEC0790_C",40.9013,-72.3334
"1701MEC0790","MECOX BAY",2020,"2020-09-02","2020-09-02",1,"1701MEC0790_C",40.9013,-72.3334
"1701MIL0793","MILL POND (WATERMILL)",2013,"2013-07-15","2013-10-08",9,"1701MIL0793_C",40.9145,-72.3583
"1701MIL0793","MILL POND (WATERMILL)",2014,"2014-06-17","2014-10-14",15,"1701MIL0793_C",40.9145,-72.3583
"1701MIL0793","MILL POND (WATERMILL)",2015,"2015-05-07","2015-10-22",16,"1701MIL0793_C",40.9145,-72.3583
"1701MIL0793","MILL POND (WATERMILL)",2016,"2016-06-14","2016-12-01",22,"1701MIL0793_C, 1701MIL0793_MP",40.9145,-72.3583
"1701MIL0793","MILL POND (WATERMILL)",2017,"2017-05-23","2017-11-06",21,"1701MIL0793_C, 1701MIL0793_MP",40.9145,-72.3583
"1701MIL0793","MILL POND (WATERMILL)",2018,"2018-05-28","2018-10-16",21,"1701MIL0793_C, 1701MIL0793_MP",40.9145,-72.3583
"1701MIL0793","MILL POND (WATERMILL)",2019,"2019-06-05","2019-07-24",7,"1701MIL0793_MP",40.9145,-72.3583
"1701MIL0793","MILL POND (WATERMILL)",2020,"2020-06-18","2020-09-08",12,"1701MIL0793_MP",40.9145,-72.3583
"1701MIL0793","MILL POND (WATERMILL)",2021,"2021-06-16","2021-11-12",20,"1701MIL0793_MP",40.9145,-72.3583
"1701MIL0793","MILL POND (WATERMILL)",2022,"2022-06-07","2022-09-27",17,"1701MIL0793_MP",40.9145,-72.3583
"1701NIG0578","NIGER POND",2016,"2016-08-17","2016-09-06",2,"1701NIG0578_C",40.899,-72.8195
"1701PEC0555","PECONIC LAKE",2016,"2016-07-06","2016-07-06",1,"1701PEC0555_C",40.914,-72.7178
"1701PEC0555","PECONIC LAKE",2022,"2022-08-26","2022-08-26",1,"1701PEC0555_C",40.914,-72.7178
"1701PECXXX1","PECONIC RIVER",2016,"2016-07-06","2016-08-12",2,"1701PECXXX1_C",40.91606,-72.69496
"1701POX0787","POXABOGUE POND",2017,"2017-09-27","2017-09-27",1,"1701POX0787_C",40.9447,-72.2854
"1701POX0787","POXABOGUE POND",2018,"2018-09-05","2018-09-05",1,"1701POX0787_C",40.9447,-72.2854
"1701POX0787","POXABOGUE POND",2019,"2019-08-20","2019-08-20",1,"1701POX0787_C",40.9447,-72.2854
"1701PRE0580","PRESTONS POND",2017,"2017-07-27","2017-08-29",2,"1701PRE0580_C",40.9031,-72.8199
"1701PRIXXX1","UNNAMED POND GREENPORT",2017,"2017-09-14","2017-09-14",1,"1701PRIXXX1_C",41.08118,-72.38228
"1701PRO0009","PROSPECT PARK LAKE",2014,"2014-06-11","2014-09-15",6,"1701PRO0009_C",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2015,"2015-06-03","2015-10-19",17,"1701PRO0009_DI, 1701PRO0009_NAR, 1701PRO0009_NE, 1701PRO0009_NW, 1701PRO0009_S, 1701PRO0009_SE, 1701PRO0009_SW",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2016,"2016-06-13","2016-11-07",21,"1701PRO0009_C, 1701PRO0009_NAR, 1701PRO0009_NE, 1701PRO0009_NW, 1701PRO0009_S, 1701PRO0009_SE, 1701PRO0009_SSE, 1701PRO0009_SW",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2017,"2017-05-22","2017-10-23",23,"1701PRO0009_C, 1701PRO0009_NAR, 1701PRO0009_NE, 1701PRO0009_NW, 1701PRO0009_S, 1701PRO0009_SE, 1701PRO0009_SSE, 1701PRO0009_SW",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2018,"2018-05-21","2018-10-15",21,"1701PRO0009_C, 1701PRO0009_S, 1701PRO0009_SE",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2019,"2019-05-20","2019-10-21",22,"1701PRO0009_C",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2020,"2020-05-27","2020-10-28",23,"1701PRO0009_C",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2021,"2021-05-25","2021-11-11",23,"1701PRO0009_C",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2022,"2022-06-10","2022-10-28",19,"1701PRO0009_C",40.6549,-73.9699
"1701PUMXXX1","PUMP POND",2021,"2021-10-19","2021-10-19",1,"1701PUMXXX1_C",40.90105,-72.82284
"1701REE0763","BIG REED POND",2014,"2014-05-21","2014-09-09",5,"1701REE0763_C",41.0781,-71.9101
"1701REE0763","BIG REED POND",2015,"2015-04-19","2015-05-24",4,"1701REE0763_C",41.0781,-71.9101
"1701REE0763","BIG REED POND",2016,"2016-08-21","2016-09-14",2,"1701REE0763_C",41.0781,-71.9101
"1701REE0763","BIG REED POND",2019,"2019-07-16","2019-07-16",1,"1701REE0763_C",41.0781,-71.9101
"1701REE0763","BIG REED POND",2020,"2020-06-24","2020-08-26",8,"1701REE0763_C",41.0781,-71.9101
"1701REE0763","BIG REED POND",2022,"2022-09-21","2022-09-21",1,"1701REE0763_C",41.0781,-71.9101
"1701RON0304","LAKE RONKONKOMA",2014,"2014-06-23","2014-08-25",2,"1701RON0304_LRBR",40.8276,-73.1225
"1701RON0304","LAKE RONKONKOMA",2015,"2015-05-18","2015-08-31",11,"1701RON0304_LRBR, 1701RON0304_LRI",40.8276,-73.1225
"1701RON0304","LAKE RONKONKOMA",2016,"2016-06-15","2016-07-27",2,"1701RON0304_C, 1701RON0304_LRI",40.8276,-73.1225
"1701RON0304","LAKE RONKONKOMA",2017,"2017-07-24","2017-08-14",5,"1701RON0304_C, 1701RON0304_LRBR, 1701RON0304_LRI",40.8276,-73.1225
"1701RON0304","LAKE RONKONKOMA",2018,"2018-05-09","2018-08-27",8,"1701RON0304_BEACH_1, 1701RON0304_C, 1701RON0304_LRBR, 1701RON0304_LRI",40.8276,-73.1225
"1701RON0304","LAKE RONKONKOMA",2019,"2019-06-17","2019-06-28",3,"1701RON0304_LRI",40.8276,-73.1225
"1701RON0304","LAKE RONKONKOMA",2020,"2020-07-29","2020-10-20",7,"1701RON0304_BEACH_1, 1701RON0304_C, 1701RON0304_LRI",40.8276,-73.1225
"1701SAG0786","SAGAPONACK LAKE",2015,"2015-08-19","2015-10-07",5,"1701SAG0786_SAGG",40.9104,-72.2911
"1701SAG0786","SAGAPONACK LAKE",2016,"2016-07-20","2016-08-24",5,"1701SAG0786_C, 1701SAG0786_SAGG, 1701SAG0786_SP",40.9104,-72.2911
"1701SAG0786","SAGAPONACK LAKE",2017,"2017-08-29","2017-09-05",2,"1701SAG0786_C",40.9104,-72.2911
"1701SAY0809A","SAYRE POND",2017,"2017-09-27","2017-09-27",1,"1701SAY0809A_C",40.8847,-72.353
"1701SCH5296","SCHODACK POND",2015,"2015-08-28","2015-08-28",1,"1701SCH5296_C",40.6716,-73.6474
"1701SOU0946","SOUTHARDS POND",2019,"2019-08-22","2019-08-22",1,"1701SOU0946_C",40.711,-73.3285
"1701SPR0867","SPRING LAKE",2016,"2016-06-30","2016-06-30",1,"1701SPR0867_C",40.8738,-72.9587
"1701SPR0867","SPRING LAKE",2017,"2017-09-14","2017-09-14",1,"1701SPR0867_C",40.8738,-72.9587
"1701SPR0867","SPRING LAKE",2018,"2018-09-12","2018-09-12",1,"1701SPR0867_C",40.8738,-72.9587
"1701UWB0087","GOOSE POND",2016,"2016-09-23","2016-10-27",3,"1701UWB0087_C",40.7119,-73.7987
"1701UWB0087","GOOSE POND",2017,"2017-05-23","2017-05-23",1,"1701UWB0087_C",40.7119,-73.7987
"1701UWB0087","GOOSE POND",2018,"2018-07-30","2018-10-16",6,"1701UWB0087_C",40.7119,-73.7987
"1701UWB0087","GOOSE POND",2019,"2019-06-18","2019-10-21",11,"1701UWB0087_C",40.7119,-73.7987
"1701UWB0087","GOOSE POND",2020,"2020-07-13","2020-10-06",5,"1701UWB0087_C",40.7119,-73.7987
"1701UWB0087","GOOSE POND",2021,"2021-09-23","2021-11-08",2,"1701UWB0087_C",40.7119,-73.7987
"1701UWB0087","GOOSE POND",2022,"2022-06-12","2022-09-26",6,"1701UWB0087_C",40.7119,-73.7987
"1701UWB0730","UNNAMED WATER",2022,"2022-11-18","2022-11-18",1,"1701UWB0730_C",41.046,-72.1736
"1701UWB0789A","SAGG POND",2018,"2018-07-16","2018-10-16",10,"1701UWB0789A_C",40.9106,-72.2843
"1701UWB0789A","SAGG POND",2019,"2019-08-19","2019-08-19",1,"1701UWB0789A_C",40.9106,-72.2843
"1701UWB0789A","SAGG POND",2020,"2020-07-20","2020-09-18",5,"1701UWB0789A_C",40.9106,-72.2843
"1701UWB0789A","SAGG POND",2021,"2021-08-10","2021-08-31",4,"1701UWB0789A_C",40.9106,-72.2843
"1701UWB0789A","SAGG POND",2022,"2022-07-26","2022-08-30",3,"1701UWB0789A_C",40.9106,-72.2843
"1701UWB0814","OLD TOWN POND",2015,"2015-07-16","2015-10-22",5,"1701UWB0814_C",40.8778,-72.3722
"1701UWB0814","OLD TOWN POND",2016,"2016-06-21","2016-09-15",11,"1701UWB0814_C, 1701UWB0814_OTP",40.8778,-72.3722
"1701UWB0814","OLD TOWN POND",2017,"2017-06-21","2017-10-23",16,"1701UWB0814_C, 1701UWB0814_OTP",40.8778,-72.3722
"1701UWB0814","OLD TOWN POND",2018,"2018-09-05","2018-09-05",1,"1701UWB0814_C",40.8778,-72.3722
"1701UWB0814","OLD TOWN POND",2019,"2019-09-16","2019-09-16",1,"1701UWB0814_C",40.8778,-72.3722
"1701UWB0814","OLD TOWN POND",2020,"2020-07-01","2020-08-26",10,"1701UWB0814_OTP",40.8778,-72.3722
"1701UWB0814","OLD TOWN POND",2021,"2021-06-22","2021-06-22",1,"1701UWB0814_OTP",40.8778,-72.3722
"1701UWB0814","OLD TOWN POND",2022,"2022-09-21","2022-09-21",1,"1701UWB0814_OTP",40.8778,-72.3722
"1701UWB5046","UNNAMED WATER",2022,"2022-09-09","2022-09-09",1,"1701UWB5046_C",40.9098,-72.6301
"1701UWB5055","SOUTH MERRITS POND",2018,"2018-08-27","2018-08-27",1,"1701UWB5055_SMT",40.9264,-72.6646
"1701UWB5055","SOUTH MERRITS POND",2021,"2021-09-14","2021-09-14",1,"1701UWB5055_SMT",40.9264,-72.6646
"1701UWB5328","TOWN OF BABYLON POND ",2018,"2018-09-06","2018-09-06",1,"1701UWB5328_C",40.7056,-73.3738
"1701UWB5328","TOWN OF BABYLON POND ",2019,"2019-08-20","2019-08-20",1,"1701UWB5328_C",40.7056,-73.3738
"1701UWBXXX2","UNNAMED WATERBODY",2021,"2021-05-03","2021-05-03",1,"1701UWBXXX2_C",40.7305,-73.13067
"1701VICXXX1","POND AT VICTORIAN GARDENS",2017,"2017-10-10","2017-10-10",1,"1701VICXXX1_C",40.81007,-73.04596
"1701WAI0782","WAINSCOTT POND",2015,"2015-07-16","2015-10-07",8,"1701WAI0782_C",40.9293,-72.2426
"1701WAI0782","WAINSCOTT POND",2016,"2016-06-29","2016-09-14",12,"1701WAI0782_C, 1701WAI0782_WPS",40.9293,-72.2426
"1701WAI0782","WAINSCOTT POND",2017,"2017-07-25","2017-10-17",12,"1701WAI0782_WPN, 1701WAI0782_WPS",40.9293,-72.2426
"1701WAI0782","WAINSCOTT POND",2018,"2018-07-10","2018-09-05",6,"1701WAI0782_C, 1701WAI0782_WPS",40.9293,-72.2426
"1701WAI0782","WAINSCOTT POND",2019,"2019-06-05","2019-10-28",15,"1701WAI0782_C, 1701WAI0782_WPS",40.9293,-72.2426
"1701WAI0782","WAINSCOTT POND",2020,"2020-06-10","2020-11-11",24,"1701WAI0782_WPS",40.9293,-72.2426
"1701WAI0782","WAINSCOTT POND",2021,"2021-05-24","2021-10-28",24,"1701WAI0782_WPS",40.9293,-72.2426
"1701WAI0782","WAINSCOTT POND",2022,"2022-05-24","2022-10-25",20,"1701WAI0782_WPS",40.9293,-72.2426
"1701WALXXX1","WALDEN POND",2022,"2022-08-20","2022-09-09",2,"1701WALXXX1_C",40.81356,-72.77296
"1701WIC0812","WICKAPOGUE POND",2014,"2014-07-15","2014-09-04",5,"1701WIC0812_C",40.8805,-72.3677
"1701WIC0812","WICKAPOGUE POND",2016,"2016-06-28","2016-06-28",1,"1701WIC0812_C",40.8805,-72.3677
"1701WIC0812","WICKAPOGUE POND",2018,"2018-08-29","2018-09-05",2,"1701WIC0812_C",40.8805,-72.3677
"1701WIL0536","WILDWOOD LAKE",2018,"2018-10-11","2018-10-11",1,"1701WIL0536_C",40.8926,-72.6731
"1701WMI0850","WEST MILLPOND",2022,"2022-08-26","2022-08-26",1,"1701WMI0850_C",40.8082,-72.8348
"1702ALLXXX1","ALLISON POND",2016,"2016-08-29","2016-08-29",1,"1702ALLXXX1_C",40.63818,-74.10259
"1702ALLXXX1","ALLISON POND",2017,"2017-06-19","2017-06-27",2,"1702ALLXXX1_C",40.63818,-74.10259
"1702BRO1072","BROOKS LAKE",2015,"2015-09-01","2015-09-01",1,"1702BRO1072_C",40.6244,-74.1203
"1702BRO1072","BROOKS LAKE",2016,"2016-08-29","2016-08-29",1,"1702BRO1072_C",40.6244,-74.1203
"1702BRO1072","BROOKS LAKE",2017,"2017-07-25","2017-10-04",3,"1702BRO1072_C",40.6244,-74.1203
"1702BRO1072","BROOKS LAKE",2018,"2018-09-17","2018-09-17",1,"1702BRO1072_C",40.6244,-74.1203
"1702BRO1072","BROOKS LAKE",2020,"2020-08-18","2020-08-18",1,"1702BRO1072_C",40.6244,-74.1203
"1702BRO1072","BROOKS LAKE",2022,"2022-07-25","2022-10-12",6,"1702BRO1072_C",40.6244,-74.1203
"1702CLO1074","CLOVE LAKE",2015,"2015-08-06","2015-08-06",1,"1702CLO1074_C",40.6168,-74.1076
"1702CLO1074","CLOVE LAKE",2016,"2016-08-29","2016-08-29",1,"1702CLO1074_C",40.6168,-74.1076
"1702CLO1074","CLOVE LAKE",2017,"2017-07-25","2017-10-17",4,"1702CLO1074_C",40.6168,-74.1076
"1702CLO1074","CLOVE LAKE",2018,"2018-07-09","2018-08-06",2,"1702CLO1074_C",40.6168,-74.1076
"1702CLO1074","CLOVE LAKE",2019,"2019-08-26","2019-09-23",2,"1702CLO1074_C",40.6168,-74.1076
"1702CLO1074","CLOVE LAKE",2020,"2020-06-28","2020-09-08",2,"1702CLO1074_C",40.6168,-74.1076
"1702CLO1074","CLOVE LAKE",2021,"2021-08-09","2021-08-09",1,"1702CLO1074_C",40.6168,-74.1076
"1702CLO1074","CLOVE LAKE",2022,"2022-07-14","2022-10-12",6,"1702CLO1074_C",40.6168,-74.1076
"1702FRE0271A","FRESH POND SALONGA",2020,"2020-06-07","2020-07-02",2,"1702FRE0271A_C",40.9214,-73.2963
"1702GLE1070","GLENWOOD LAKE",2021,"2021-07-21","2021-07-21",1,"1702GLE1070_C",40.919,-73.8012
"1702GLE1070","GLENWOOD LAKE",2022,"2022-06-21","2022-06-21",1,"1702GLE1070_C",40.919,-73.8012
"1702GRA1055","GRASSY SPRAIN RESERVOIR",2014,"2014-11-03","2014-11-03",1,"1702GRA1055_C",40.9781,-73.8475
"1702GRE0378","GREAT POND",2020,"2020-08-11","2020-08-11",1,"1702GRE0378_BEACH",41.0668,-72.4544
"1702GRE0378","GREAT POND",2021,"2021-08-31","2021-10-14",2,"1702GRE0378_C",41.0668,-72.4544
"1702HUG1080","HUGUENOT LAKE",2021,"2021-07-24","2021-07-24",1,"1702HUG1080_C",40.9309,-73.7924
"1702IND5821","INDIAN POND",2015,"2015-06-24","2015-10-27",7,"1702IND5821_C",40.8383,-73.8941
"1702IND5821","INDIAN POND",2016,"2016-06-22","2016-10-26",13,"1702IND5821_C, 1702IND5821_E",40.8383,-73.8941
"1702IND5821","INDIAN POND",2017,"2017-05-23","2017-10-23",12,"1702IND5821_C, 1702IND5821_E",40.8383,-73.8941
"1702IND5821","INDIAN POND",2018,"2018-06-19","2018-09-05",7,"1702IND5821_C",40.8383,-73.8941
"1702IND5821","INDIAN POND",2019,"2019-05-22","2019-10-08",6,"1702IND5821_C",40.8383,-73.8941
"1702IND5821","INDIAN POND",2020,"2020-06-08","2020-10-06",4,"1702IND5821_C",40.8383,-73.8941
"1702IND5821","INDIAN POND",2021,"2021-06-08","2021-10-05",11,"1702IND5821_C",40.8383,-73.8941
"1702JERXXX1","JEROME X O'DONOVAN POND",2022,"2022-08-14","2022-08-14",1,"1702JERXXX1_C",40.59807,-74.10329
"1702KEN1063","KENSICO RESERVOIR",2021,"2021-06-02","2021-06-02",1,"1702KEN1063_C",41.0731,-73.7261
"1702KIS0076","KISSENA LAKE",2013,"2013-08-28","2013-10-03",2,"1702KIS0076_C",40.7481,-73.8055
"1702KIS0076","KISSENA LAKE",2014,"2014-05-22","2014-09-16",6,"1702KIS0076_C",40.7481,-73.8055
"1702KIS0076","KISSENA LAKE",2015,"2015-08-10","2015-08-18",2,"1702KIS0076_C",40.7481,-73.8055
"1702KIS0076","KISSENA LAKE",2016,"2016-07-05","2016-10-06",6,"1702KIS0076_C",40.7481,-73.8055
"1702KIS0076","KISSENA LAKE",2017,"2017-05-22","2017-08-20",6,"1702KIS0076_C, 1702KIS0076_E",40.7481,-73.8055
"1702KIS0076","KISSENA LAKE",2018,"2018-06-18","2018-10-15",9,"1702KIS0076_C",40.7481,-73.8055
"1702KIS0076","KISSENA LAKE",2019,"2019-07-01","2019-09-10",3,"1702KIS0076_C",40.7481,-73.8055
"1702KIS0076","KISSENA LAKE",2020,"2020-08-06","2020-08-06",1,"1702KIS0076_C",40.7481,-73.8055
"1702KIS0076","KISSENA LAKE",2021,"2021-07-30","2021-10-29",4,"1702KIS0076_C",40.7481,-73.8055
"1702KIS0076","KISSENA LAKE",2022,"2022-07-14","2022-09-12",5,"1702KIS0076_C",40.7481,-73.8055
"1702LLOXX1","LLOYD HARBOR PARK POND",2020,"2020-07-29","2020-07-29",1,"1702LLOXX1_C",40.90187,-73.47807
"1702MAR1073","MARTLINGS LAKE",2015,"2015-09-01","2015-09-01",1,"1702MAR1073_C",40.6222,-74.1168
"1702MAR1073","MARTLINGS LAKE",2016,"2016-08-29","2016-08-29",1,"1702MAR1073_C",40.6222,-74.1168
"1702MAR1073","MARTLINGS LAKE",2017,"2017-07-25","2017-10-04",3,"1702MAR1073_C",40.6222,-74.1168
"1702MAR1073","MARTLINGS LAKE",2018,"2018-09-17","2018-09-17",1,"1702MAR1073_C",40.6222,-74.1168
"1702MAR1073","MARTLINGS LAKE",2020,"2020-06-28","2020-06-28",1,"1702MAR1073_C",40.6222,-74.1168
"1702MAR1073","MARTLINGS LAKE",2022,"2022-07-14","2022-10-12",6,"1702MAR1073_C",40.6222,-74.1168
"1702MEA0100A","MEADOW LAKE",2022,"2022-09-07","2022-09-07",1,"1702MEA0100A_C",40.7353,-73.8411
"1702NEW0292","NEW MILL POND",2021,"2021-06-22","2021-06-22",1,"1702NEW0292_C",40.8402,-73.2197
"1702NOR1108Q","NORTH LAKE",2014,"2014-09-04","2014-09-04",1,"1702NOR1108Q_C",41.1508,-73.6764
"1702OAK0107","OAKLAND LAKE",2017,"2017-08-01","2017-10-24",10,"1702OAK0107_C, 1702OAK0107_E, 1702OAK0107_W",40.7586,-73.7596
"1702OAK0107","OAKLAND LAKE",2021,"2021-06-11","2021-06-11",1,"1702OAK0107_C",40.7586,-73.7596
"1702PAI1082","PAINE LAKE",2018,"2018-07-31","2018-07-31",1,"1702PAI1082_C",40.9356,-73.7907
"1702RARXXX1","RARITAN BAY PARK POND",2015,"2015-09-14","2015-09-14",1,"1702RARXXX1_C",40.49882,-74.24652
"1702RE11075","NEW ROCHELLE RESERVOIR NO.1",2015,"2015-07-20","2015-10-06",3,"1702RE11075_C",40.9579,-73.8024
"1702RE11075","NEW ROCHELLE RESERVOIR NO.1",2022,"2022-05-21","2022-05-21",1,"1702RE11075_C",40.9579,-73.8024
"1702RE31074","NEW ROCHELLE RESERVOIR NO.3",2016,"2016-10-06","2016-10-28",2,"1702RE31074_C",40.9463,-73.8013
"1702RE31074","NEW ROCHELLE RESERVOIR NO.3",2018,"2018-06-07","2018-06-07",1,"1702RE31074_C",40.9463,-73.8013
"1702REEXXX1","REEDS BASKET WILLOW SWAMP POND",2022,"2022-08-08","2022-08-08",1,"1702REEXXX1_C",40.59994,-74.10397
"1702ROTXXXX","ROTH POND",2015,"2015-08-05","2015-08-05",1,"1702ROTXXXX_C",40.9118,-73.12379
"1702ROTXXXX","ROTH POND",2016,"2016-08-02","2016-10-19",9,"1702ROTXXXX_C, 1702ROTXXXX_S",40.9118,-73.12379
"1702ROTXXXX","ROTH POND",2017,"2017-05-10","2017-11-08",20,"1702ROTXXXX_C",40.9118,-73.12379
"1702ROTXXXX","ROTH POND",2018,"2018-05-15","2018-10-10",19,"1702ROTXXXX_C",40.9118,-73.12379
"1702ROTXXXX","ROTH POND",2019,"2019-04-16","2019-10-28",18,"1702ROTXXXX_C",40.9118,-73.12379
"1702ROTXXXX","ROTH POND",2020,"2020-07-02","2020-07-02",1,"1702ROTXXXX_C",40.9118,-73.12379
"1702ROTXXXX","ROTH POND",2021,"2021-09-08","2021-09-08",1,"1702ROTXXXX_C",40.9118,-73.12379
"1702ROTXXXX","ROTH POND",2022,"2022-03-23","2022-06-22",8,"1702ROTXXXX_C",40.9118,-73.12379
"1702SHE1087","SHELDRAKE LAKE",2016,"2016-10-06","2016-10-06",1,"1702SHE1087_C",40.9524,-73.7745
"1702SHE1087","SHELDRAKE LAKE",2018,"2018-07-31","2018-07-31",1,"1702SHE1087_C",40.9524,-73.7745
"1702SHE1087","SHELDRAKE LAKE",2019,"2019-06-11","2019-09-10",4,"1702SHE1087_C",40.9524,-73.7745
"1702SHE1087","SHELDRAKE LAKE",2022,"2022-06-22","2022-06-22",1,"1702SHE1087_C",40.9524,-73.7745
"1702SIL1076","SILVER LAKE RESERVOIR",2015,"2015-10-16","2015-10-16",1,"1702SIL1076_C",40.6262,-74.0965
"1702SIL1076","SILVER LAKE RESERVOIR",2016,"2016-08-29","2016-08-29",1,"1702SIL1076_C",40.6262,-74.0965
"1702SIL1076","SILVER LAKE RESERVOIR",2017,"2017-07-25","2017-10-04",3,"1702SIL1076_C",40.6262,-74.0965
"1702SIL1076","SILVER LAKE RESERVOIR",2020,"2020-07-16","2020-07-16",1,"1702SIL1076_C",40.6262,-74.0965
"1702SIL1076","SILVER LAKE RESERVOIR",2022,"2022-07-14","2022-10-12",7,"1702SIL1076_C",40.6262,-74.0965
"1702SIL1094","SILVER LAKE",2017,"2017-10-25","2017-10-25",1,"1702SIL1094_C",41.0475,-73.7468
"1702STRXXX1","STRACK POND",2019,"2019-10-01","2019-11-06",2,"1702STRXXX1_C",40.6994,-73.8554
"1702UWB0105","GOLDEN POND",2015,"2015-08-06","2015-08-06",1,"1702UWB0105_C",40.7711,-73.7649
"1702UWB0105","GOLDEN POND",2016,"2016-07-25","2016-08-17",2,"1702UWB0105_C, 1702UWB0105_SE",40.7711,-73.7649
"1702UWB0105","GOLDEN POND",2017,"2017-08-15","2017-08-15",1,"1702UWB0105_NW",40.7711,-73.7649
"1702UWB0105","GOLDEN POND",2020,"2020-08-03","2020-08-03",1,"1702UWB0105_C",40.7711,-73.7649
"1702UWB0119","KINGS POINT POND",2018,"2018-09-10","2018-09-10",1,"1702UWB0119_C",40.8314,-73.7492
"1702UWB0239","WILLOW POND",2017,"2017-04-26","2017-04-26",1,"1702UWB0239_C",40.9031,-73.4159
"1702UWB0239","WILLOW POND",2020,"2020-05-01","2020-05-01",1,"1702UWB0239_C",40.9031,-73.4159
"1702UWB0326","BLYDENBURG LAKE",2016,"2016-09-13","2016-09-13",1,"1702UWB0326_C",40.8268,-73.2197
"1702UWB0326","BLYDENBURG LAKE",2021,"2021-06-24","2021-06-24",1,"1702UWB0326_C",40.8268,-73.2197
"1702UWB0336","STONY BROOK DUCK POND",2016,"2016-07-18","2016-07-28",3,"1702UWB0336_C",40.9142,-73.147
