COMID,LkAcres,OBJECTID,LAKE_FIN,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,ReachCode,FType,FCode,PERMIT_BAS,BASIN_NAME,M_BASIN_ID,M_BAS_NAME,POND_NUM,WATER,WATER_ALT,LAKE_ID,PWLID,FDATE,RESOLUTION,GNIS_ID,GNIS_NAME,AREASQKM,REACHCODE,FTYPE,FCODE,WsAcres,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,VALUE_TOTAL,VALUE_TOTAL_EXCLUDING_WATER
22746743,125.8243014,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,0.509,,SwampMarsh,46600,1790.866135,252,4.71613482,0.064077919,0,0,0,27.78418557,0.346020761,2.575932334,0.30757401,0.10252467,9.675765731,30.25759323,21.67115212,2.499038831,8055,7803
22746741,233.892039,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,0.947,,SwampMarsh,46600,7111.000325,21,5.626134301,0.506915326,0.015645535,0,0,21.38118781,0.932473872,2.093372551,0.194004631,0.075098567,11.57143751,42.4838851,14.96338945,0.156455348,31979,31958
22746729,10.8780054,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,0.044,4.1402E+12,LakePond,39004,277.6524096,61,5.387205387,2.946127946,0.084175084,0,0,19.02356902,0.084175084,2.777777778,0.505050505,0.084175084,27.1043771,35.35353535,6.481481481,0.168350168,1249,1188
22746725,280.4711968,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,1.135,,SwampMarsh,46600,6306.7061,142,4.492789569,0.25511108,0.042518513,0.003543209,0.017716047,28.99053963,0.705098678,2.71409843,0.233851823,0.159444425,11.77408497,32.70027991,16.71331892,1.19760479,28365,28223
22746719,130.6363182,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,0.529,,SwampMarsh,46600,2605.849661,64,5.069480185,0.969291474,0.060044605,0.008577801,0.008577801,14.11905987,0.111511408,0.746268657,0.806313261,0.025733402,22.08783668,37.21049923,17.98764797,0.78915766,11722,11658
22746695,965.9316719,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,3.911,,SwampMarsh,46600,4860.038705,30,16.12016853,12.96024913,2.211943579,0.5495512,0.087012273,19.96244733,0.334310313,0.888441106,0.581608353,0.174024547,16.36288698,6.786957318,22.27972156,0.70067778,21866,21836
22746693,21.07952104,4069,ONT-66-8-2-P5023,22746693,12/1/1999,3,,,0.085,4.1402E+12,390,39004,1-Jul,Lower Seneca-Oswego Rivers,7,Seneca-Oneida-Oswego River Basin,5023,Unnamed Water,,0701UWB5023,,12/1/1999,Medium,,,0.085,4.1402E+12,LakePond,39004,3042.430128,216,5.122114171,4.691559647,3.48897632,2.76148764,1.774181575,27.31051889,5.040457279,1.670254621,2.085962438,1.774181575,14.7724742,1.878108529,25.29878999,2.330933116,13687,13471
22746689,23.62910492,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,0.096,,Reservoir,43601,814.4190855,95,2.94200056,0.252171477,0.028019053,0,0.056038106,17.5119081,1.008685906,0.168114318,0.364247688,0.196133371,36.39674979,8.125525357,29.95236761,2.998038666,3664,3569
22746685,73.72543129,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,0.298,4.1402E+12,LakePond,39004,18837.62075,1166,4.804010721,0.567148464,0.032305925,0.001196516,0.004786063,24.97008711,1.693069781,2.136977123,0.643725471,0.16033311,18.52445678,25.9272997,19.62884082,0.90576242,84742,83576
22746671,12.04700044,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,0.049,,Reservoir,43624,19.56436418,55,3.03030303,0,0,0,0,39.39393939,6.060606061,0,6.060606061,3.03030303,21.21212121,0,6.060606061,15.15151515,88,33
22746663,346.1184476,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,1.401,,SwampMarsh,46600,1624.013603,0,3.806133625,0.21905805,0.013691128,0,0,34.72070099,0.328587076,3.778751369,0.123220153,1.738773275,6.475903614,39.80010953,8.570646221,0.424424973,7304,7304
22746661,105.1506636,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,0.426,,SwampMarsh,46600,8972.706643,152,5.468108915,0.842969041,0.101952008,0.012433172,0.151684695,24.72460525,5.363670272,2.700484894,2.101206018,0.243690165,14.78055452,10.66766132,30.48862365,2.352356086,40367,40215
22746655,19.66037415,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,0.08,4.1402E+12,LakePond,39004,211.8604827,89,4.861111111,3.819444444,0.925925926,3.935185185,0,14.00462963,1.157407407,1.62037037,0.115740741,0,35.18518519,0.115740741,32.17592593,2.083333333,953,864
22746635,8.426313432,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,0.034,4.1402E+12,LakePond,39004,143.140399,38,12.54125413,0.165016502,0,0,0,37.62376238,12.70627063,7.920792079,0,0.165016502,12.70627063,0,15.18151815,0.99009901,644,606
22746619,142.741209,0,,,,0,,,0,,0,0,,,,,,,,,,12/1/1999,Medium,,,0.578,,SwampMarsh,46600,4170.43676,23,4.040134493,0.715162513,0.048033303,0.005337034,0.005337034,53.46640337,1.280888082,3.901371618,2.737898276,0.224155414,6.607247692,5.774670438,20.35010941,0.843251321,18760,18737
22746547,85.8115938,0,,,,0,,,0,,0,0,,,,,,,,,,9/29/1999,Medium,,,0.348,,SwampMarsh,46600,441.3651473,105,2.232854864,0.691121744,0.106326422,0,5.741626794,9.941520468,8.080808081,11.69590643,1.435406699,0.744284955,9.090909091,33.6523126,12.59968102,3.987240829,1986,1881
22746533,221.4907197,0,,,,0,,,0,,0,0,,,,,,,,,,9/29/1999,Medium,,,0.897,,SwampMarsh,46600,40956.37537,9561,4.482506037,1.210328133,0.272395362,0.052075584,0.251794032,26.43722889,2.384603939,4.322273471,0.30158058,0.60945601,39.64840397,8.277156559,10.41912261,1.331074817,184307,174746
22746527,2855.410144,0,,,,0,,,0,,0,0,,,,,,,,,,9/29/1999,Medium,958603,Ninemile Swamp,11.564,,SwampMarsh,46600,5622.990735,107,5.004762661,0.178599778,0.01984442,0,0,44.70550881,3.714875377,10.06112081,0.591363709,1.408953802,22.67423401,4.087950468,7.076520083,0.476266074,25303,25196
22746521,313.1675671,0,,,,0,,,0,,0,0,,,,,,,,,,9/29/1999,Medium,,,1.268,,SwampMarsh,46600,7595.230094,404,3.659836551,0.222077461,0.02072723,0,0.014805164,24.50846855,2.753760512,2.321449722,1.892099964,1.874333768,27.76856568,15.73492834,18.09487149,1.134075566,34176,33772
22746255,12.61324095,0,,,,0,,,0,,0,0,,,,,,,,,,9/29/1999,Medium,,,0.051,,Reservoir,43601,174.6900469,9,0.643500644,0,0,0,0,44.78764479,7.078507079,12.998713,1.801801802,0.257400257,10.2960103,15.31531532,0,6.821106821,786,777
22746253,85.10110955,0,,,,0,,,0,,0,0,,,,,,,,,,9/29/1999,Medium,,,0.345,,SwampMarsh,46600,4125.974952,297,4.696223317,0.180623974,0.016420361,0,0,39.32129174,12.21127531,17.00054735,0.207991242,0.164203612,14.48275862,0.39408867,10.47619048,0.848385331,18567,18270
22746251,103.2494624,0,,,,0,,,0,,0,0,,,,,,,,,,9/29/1999,Medium,,,0.418,,SwampMarsh,46600,1858.519336,90,3.880091865,0.507675571,0.024175027,0,0,16.01595552,5.487731174,9.778798501,0.338450381,0.701075789,33.97800073,17.76864499,9.70627342,1.81312704,8363,8273
120053210,31.65866135,381,D-48-P227,120053210,3/16/2004,3,957447,Mitchell Pond,0.128,2.0401E+12,390,39004,14-01,Delaware River Main Stem,14,Delaware River Basin,227,Mitchell Pond,,1401MIT0227,1401-0116,3/16/2004,Medium,957447,Mitchell Pond,0.128,2.0401E+12,LakePond,39004,1298.44902,130,3.79835463,0.385086644,0.070015754,0.035007877,0,45.03763347,2.92315771,32.76737266,0.017503938,1.032732365,7.911780151,0,5.496236653,0.525118152,5843,5713
120053082,38.54329174,362,D-37-1-P207,120053082,3/16/2004,3,970533,Rock Lake,0.156,2.0401E+12,390,39004,14-01,Delaware River Main Stem,14,Delaware River Basin,207,Rock Lake,,1401ROC0207,1401-0106,3/16/2004,Medium,970533,Rock Lake,0.156,2.0401E+12,LakePond,39004,1481.556427,562,3.341523342,0.065520066,0,0,0,39.1973792,6.273546274,42.03112203,0,0.835380835,0.655200655,0,6.535626536,1.064701065,6667,6105
120052962,5024.049999,1941,H-461-P597,120052962,3/16/2004,3,955237,Lewey Lake,20.346,2.02E+12,390,39009,4-Nov,Headwaters,11,Upper Hudson River Basin,597,Indian Lake,,1104IND0597,1104-0021,3/16/2004,Medium,955237,Lewey Lake,20.346,2.02E+12,LakePond,39009,125214.9345,31064,1.02653205,0.125851139,0.015966189,0.0045081,0.012021601,63.76651796,18.79859122,8.496078892,0.799060812,0.265977929,0.050152618,0.012585114,6.237332707,0.388823668,563439,532375
120052920,8.837886252,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,967100,Taylor Pond,0.036,2.02E+12,LakePond,39004,3649.86154,85,3.489012671,0.826345106,0.042847524,0,0.128542572,17.87965967,17.78784355,25.3228867,0.061210749,2.301524148,16.16575871,1.273183571,13.64387586,1.077309175,16422,16337
120052919,3719.194747,1458,H-299-P27,120052919,3/16/2004,3,964485,Saratoga Lake,15.059,2.02E+12,390,39009,1-Nov,Upper Hudson Main Stem,11,Upper Hudson River Basin,27,Saratoga Lake,,1101SAR0027,1101-0012,3/16/2004,Medium,964485,Saratoga Lake,15.059,2.02E+12,LakePond,39009,138394.7618,19448,8.508479634,5.305117621,1.838165813,0.668755491,0.405663036,19.91147362,18.76129375,11.86982974,0.262097777,0.98207921,9.656835928,1.848444157,18.75234164,1.229422589,622658,603210
120052887,11.04560681,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.045,2.02E+12,LakePond,39004,233.3420071,38,0,0,0,0,0,61.66007905,11.36363636,1.383399209,0,0.098814229,0,0,25.09881423,0.395256917,1050,1012
120052886,29.94885776,1282,H-240-180-84-P876,120052886,3/16/2004,3,942755,Baby Lake,0.121,2.02E+12,390,39004,3-Dec,West Canada Creek,12,Mohawk River Basin,876,Baby Lake,,1203BAB0876,,3/16/2004,Medium,942755,Baby Lake,0.121,2.02E+12,LakePond,39004,3688.673453,3993,3.054101222,0.00793273,0,0,0,67.67412343,10.74884975,15.66714263,0.103125496,0.634618436,0,0,1.903855307,0.206250992,16599,12606
120052885,7.805885077,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.032,2.02E+12,LakePond,39004,177.345455,9,0,0,0,0,0,85.67807351,9.252217997,0.887198986,0,0.126742712,0,0,4.055766793,0,798,789
120052879,681.4218411,1728,H-503-P680-5-P682-6-4-P685,120052879,3/16/2004,3,946051,Catlin Lake,2.76,2.02E+12,390,39009,4-Nov,Headwaters,11,Upper Hudson River Basin,685,Catlin Lake,,1104CAT0685,1104-0298,3/16/2004,Medium,946051,Catlin Lake,2.76,2.02E+12,LakePond,39009,15729.53338,5479,0.987763978,0,0,0,0,62.46037458,16.43976171,9.946553546,2.36910213,0.255746642,0,0,7.111900642,0.428796766,70778,65299
120052878,458.1494459,1737,H-508-P694,120052878,3/16/2004,3,958502,Newcomb Lake,1.855,2.02E+12,390,39009,4-Nov,Headwaters,11,Upper Hudson River Basin,694,Newcomb Lake,,1104NEW0694,1104-0305,3/16/2004,Medium,958502,Newcomb Lake,1.855,2.02E+12,LakePond,39009,11012.45084,2216,0.997147988,0,0,0,0.004225203,53.08756734,24.35618464,14.4269568,2.843561846,0.346466674,0,0,3.809020809,0.128868702,49551,47335
120052877,22.38107548,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.091,2.02E+12,LakePond,39004,10190.14646,1794,0.365460571,0,0,0,0.002269941,25.63444863,34.7210242,24.65383393,0.501657057,0.14300631,0,0,13.29731693,0.680982431,45848,44054
120052874,109.3283894,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.443,4.15041E+12,LakePond,39004,14912.27466,3805,3.215154675,0.042658072,0.003159857,0,0.006319714,48.26049863,28.81473757,4.180491042,3.284671533,0.658830221,0.044238,0,11.23645211,0.252788574,67099,63294
120052873,790.0558299,127,C-15-28-P73,120052873,3/16/2004,3,970606,Silver Lake,3.199,4.15041E+12,390,39009,3-Oct,Saranac River,10,Lake Champlain River Basin,73,Silver Lake,,1003SIL0073,1003-0068,3/16/2004,Medium,970606,Silver Lake,3.199,4.15041E+12,LakePond,39009,3472.430738,3642,4.231700192,0.208663718,0,0,0.091812036,57.82488941,21.87630415,10.12436358,0.918120357,0.918120357,0.050079292,0.108505133,3.447124614,0.200317169,15623,11981
120052831,42290.9427,3882,ONT-66-12-P296,120052831,1/15/2009,3,974076,Cayuga Lake,171.202,4.1402E+12,390,39004,5-Jul,Upper Seneca (Finger Lakes),7,Seneca-Oneida-Oswego River Basin,296,Cayuga Lake,,0705CAY0296,"0705-0030, 0705-0040, 0705-0050",1/15/2009,Medium,974076,Cayuga Lake,171.202,4.1402E+12,LakePond,39004,1011549.046,453231,5.806256794,1.795997161,0.542934443,0.182914787,0.158625422,23.76903572,1.586742449,8.782326521,1.073663176,0.30773039,21.09242091,30.10856004,4.142862478,0.649929707,4549674,4096443
120052796,206.7909814,2880,ONT-19-81-24-P804,120052796,3/16/2004,3,958578,Nicks Lake,0.838,4.1501E+12,390,39004,1-Aug,Black River,8,Black River Basin,804,Nicks Lake,,0801NIC0804,0801-0379,3/16/2004,Medium,958578,Nicks Lake,0.838,4.1501E+12,LakePond,39004,2737.996611,970,1.286230288,0.008809796,0,0,0.017619593,74.26658444,3.330103075,8.307638094,0.590256365,3.286054092,0.361201656,0,8.298828297,0.246674302,12321,11351
120052327,109.1378017,38,C-128-P414,120052327,3/16/2004,3,947816,Crossett Pond,0.442,4.15041E+12,390,39009,5-Oct,Lake Champlain South,10,Lake Champlain River Basin,414,Crossett Pond,,1005CRO0414,1005-0032,3/16/2004,Medium,947816,Crossett Pond,0.442,4.15041E+12,LakePond,39009,368.5709897,552,0,0,0,0,0,61.48282098,21.2477396,16.36528029,0,0,0,0,0.813743219,0.090415913,1658,1106
120052084,14.17360069,2218,NJ-1-12-P982B,120052084,3/16/2004,3,,,0.057,2.0301E+12,390,39004,15-01,Ramapo River,15,Passaic-Newark (Ramapo River),982B,Lake Lucille,,1501LUC0982B,1501-0017,3/16/2004,Medium,,,0.057,2.0301E+12,LakePond,39004,3477.888929,48,31.43589744,9.025641026,4.391025641,0.358974359,0.025641026,45.38461538,0.057692308,2.378205128,0.173076923,0.5,2.711538462,0.032051282,3.480769231,0.044871795,15648,15600
120052079,135.9780623,1537,H-31-P44-23-P76-3-1-P79,120052079,3/16/2004,3,971127,White Pond,0.551,2.0301E+12,390,39004,13-02,Croton,13,Lower Hudson River Basin,79,White Pond,,1302WHI0079,1302-0122,3/16/2004,Medium,971127,White Pond,0.551,2.0301E+12,LakePond,39004,586.8385269,669,6.798579401,1.217656012,0.152207002,0,0,86.4028412,0.659563673,3.297818366,0,0.35514967,0.35514967,0,0.71029934,0.050735667,2640,1971
120052032,123.2572752,421,D-1-22-1-P31,120052032,3/16/2004,3,943462,Beaverdam Pond,0.499,2.0401E+12,390,39004,14-01,Delaware River Main Stem,14,Delaware River Basin,31,Beaverdam Pond,,1401BEA0031,1402-0043,3/16/2004,Medium,943462,Beaverdam Pond,0.499,2.0401E+12,LakePond,39004,784.2444881,502,0,0,0,0,0.066072019,50.64420218,0.330360093,34.42352164,0,0.231252065,0,0,14.30459201,0,3529,3027
120051973,1852.000284,2743,SR-204-P392,120051973,3/16/2004,3,945728,Canadarago Lake,7.501,2.0501E+12,390,39004,1-Jun,Upper Susquehanna/Unadilla River,6,Susquehanna River Basin,392,Canadarago Lake,,0601CAN0392,0601-0016,3/16/2004,Medium,945728,Canadarago Lake,7.501,2.0501E+12,LakePond,39004,40868.82254,9533,4.483885767,1.210574607,0.272967083,0.052184884,0.252322514,26.4560156,2.381580456,4.31414153,0.301640096,0.607867875,39.67714187,8.293955729,10.36816149,1.3275605,183913,174380
120051034,18.95177655,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.077,,Reservoir,43601,26.75859632,14,20.75471698,6.603773585,0.943396226,0,0,0,0,11.32075472,0,11.32075472,46.22641509,0,0.943396226,1.886792453,120,106
120050692,19.35200742,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.078,,Reservoir,43624,2981.080581,0,6.770561479,10.37208262,60.41309373,20.37879353,0.260979793,1.118484826,0,0.052195959,0.156587876,0.313175751,0.06710909,0.096935352,0,0,13411,13411
120050686,40.33017116,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.163,,Reservoir,43624,57.37069947,0,12.01550388,23.25581395,32.94573643,31.78294574,0,0,0,0,0,0,0,0,0,0,258,258
120050685,6.542084776,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.026,,Reservoir,43624,233.6619719,2,2.955195424,17.34985701,74.35653003,4.671115348,0,0,0,0,0.190657769,0.476644423,0,0,0,0,1051,1049
120050682,19.94623878,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.081,,Reservoir,43624,38.0240055,0,8.771929825,48.5380117,12.28070175,8.187134503,0,1.754385965,9.356725146,9.356725146,0,1.754385965,0,0,0,0,171,171
120050681,8.842993116,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.036,,Reservoir,43624,17.56745468,0,6.329113924,32.91139241,0,0,0,0,48.10126582,2.53164557,0,10.12658228,0,0,0,0,79,79
120050680,16.64154135,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.067,,Reservoir,43624,46.01354883,0,5.314009662,5.797101449,25.60386473,54.58937198,0.483091787,3.8647343,0,0,0,0,0,0,0,4.347826087,207,207
120050679,9.892709271,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.04,,Reservoir,43624,20.45778783,0,21.73913043,63.04347826,6.52173913,1.086956522,0,0,0,7.608695652,0,0,0,0,0,0,92,92
120050677,10.41647011,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.042,,Reservoir,43624,159.5994887,0,0,1.114206128,15.73816156,83.14763231,0,0,0,0,0,0,0,0,0,0,718,718
120050533,8.029674996,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.033,,Reservoir,43624,18.23033855,0,0,6.097560976,13.41463415,10.97560976,0,0,0,0,0,0,20.73170732,0,18.29268293,30.48780488,82,82
120050424,20.80322095,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.084,,Reservoir,43624,177.1216693,149,0.925925926,0,0,0,0.154320988,80.09259259,0,1.697530864,0,5.555555556,6.790123457,0,4.62962963,0.154320988,797,648
120050419,13.9818095,0,,,,0,,,0,,0,0,,,,,,,,,,3/16/2004,Medium,,,0.057,,Reservoir,43624,74.68138694,58,3.237410072,1.438848921,0,0,0.35971223,0.71942446,0,3.237410072,0,0.71942446,89.20863309,0,0.71942446,0.35971223,336,278
166890767,37.95159626,3135,ONT-19-P684,166890767,3/6/2009,3,951061,Gibbs Lake,0.154,4.1501E+12,390,39004,1-Aug,Black River,8,Black River Basin,684,Gibbs Lake,,0801GIB0684,0801-0041,3/6/2009,Medium,951061,Gibbs Lake,0.154,4.1501E+12,LakePond,39004,298.8985904,200,0,0,0,0,0,87.94759825,0.174672489,8.64628821,0.087336245,0.436681223,0,0,2.707423581,0,1345,1145
166890766,6286.152995,3655,ONT-19-40-P493,166890766,3/6/2009,3,966444,Stillwater Reservoir,25.46,4.1501E+12,390,39009,1-Aug,Black River,8,Black River Basin,493,Stillwater Reservoir,,0801STI0493,0801-0281,3/6/2009,Medium,966444,Stillwater Reservoir,25.46,4.1501E+12,LakePond,39009,114645.8291,48397,0.478271378,0.014117134,0.003422335,0.000641688,1.04702075,53.78606553,16.71233346,12.59034431,1.623684272,0.274214627,0.005347399,0,13.00294963,0.461587493,515914,467517
166890765,321.608395,3533,ONT-19-104-P981,166890765,3/6/2009,3,964387,Sand Lake,1.303,4.1501E+12,390,39004,1-Aug,Black River,8,Black River Basin,981,Sand Lake,,0801SAN0981,0801-0440,3/6/2009,Medium,964387,Sand Lake,1.303,4.1501E+12,LakePond,39004,8762.342047,8183,0,0,0,0,0.422427035,60.94790067,11.82795699,20.93894009,0.064004096,0.323220686,0,0,5.21953405,0.256016385,39431,31248
166890764,22.25163697,3852,ONT-19-40-P493-6-6-P513,166890764,3/6/2009,3,972034,Huckleberry Pond,0.09,4.1501E+12,390,39004,1-Aug,Black River,8,Black River Basin,513,Unnamed Water,,0801UWB0513,,3/6/2009,Medium,972034,Huckleberry Pond,0.09,4.1501E+12,LakePond,39004,200.8984687,72,0,0,0,0,0,61.41826923,28.36538462,6.490384615,0,0.600961538,0,0,2.644230769,0.480769231,904,832
166766898,3432.367509,3282,SL-1-P241,166766898,1/15/2009,3,955875,Long Lake,13.901,4.15031E+12,390,39009,3-Sep,Raquette River,9,St. Lawrence River Basin,241,Long Lake,,0903LON0241,0903-0078,1/15/2009,Medium,955875,Long Lake,13.901,4.15031E+12,LakePond,39009,250665.0734,88714,0.954733397,0.068126511,0.017031628,0.002309373,0.059562585,44.81252219,31.06482315,13.42929421,1.454135366,0.236037192,0.006639448,0.002116925,7.632093745,0.260574283,1127957,1039243
166766897,3657.924937,3431,SL-1-P35B,166766897,1/15/2009,3,977060,Stark Falls Reservoir,14.815,4.15031E+12,390,39009,3-Sep,Raquette River,9,St. Lawrence River Basin,35B,Stark Falls Reservoir,,0903STA0035B,0903-0055,1/15/2009,Medium,977060,Stark Falls Reservoir,14.815,4.15031E+12,LakePond,39009,558007.8989,201074,1.337932653,0.133858203,0.049612387,0.012814369,0.174206148,49.31830589,25.15464908,9.662596806,2.657682755,0.335121717,0.019351428,0.002078006,10.67869832,0.463092237,2510981,2309907
166766896,669.337291,3280,SL-1-P22A,166766896,1/15/2009,3,976867,Rainbow Falls Reservoir,2.711,4.15031E+12,390,39004,3-Sep,Raquette River,9,St. Lawrence River Basin,22A,Rainbow Falls Reservoir,,0903RAI0022A,0903-0071,1/15/2009,Medium,976867,Rainbow Falls Reservoir,2.711,4.15031E+12,LakePond,39004,588883.0011,209780,1.422623292,0.127697591,0.047087462,0.012130452,0.167736277,49.32995648,24.73505619,9.382494447,2.751604416,0.341250912,0.018359602,0.002008082,11.19669363,0.465301171,2649920,2440140
166766895,15.08352132,0,,,,0,,,0,,0,0,,,,,,,,,,1/15/2009,Medium,972128,Antediluvian Pond,0.061,4.15031E+12,LakePond,39004,320.6849543,84,0,0,0,0,0,84.62104489,2.281089036,5.886681383,0,0.367917586,0,0,5.960264901,0.883002208,1443,1359
166766894,6389.495342,3175,SL-1-P109,166766894,1/15/2009,3,970513,Raquette Pond,25.877,4.15031E+12,390,39009,3-Sep,Raquette River,9,St. Lawrence River Basin,109,Tupper Lake,,0903TUP0109,0903-0075,1/15/2009,Medium,970513,Raquette Pond,25.877,4.15031E+12,LakePond,39009,462634.7527,180410,1.150315138,0.150205744,0.058273097,0.01535717,0.054328618,50.16461624,26.01835918,10.8070298,1.932636721,0.29336402,0.023456499,0.002524466,8.946340365,0.383192945,2081802,1901392
166766888,15.10633364,3616,SL-2-59-13-P343,166766888,1/15/2009,3,975891,Allen Pond,0.061,4.1503E+12,390,39004,4-Sep,Grass River,9,St. Lawrence River Basin,343,Allen Pond,,0904ALL0343,0904-0054,1/15/2009,Medium,975891,Allen Pond,0.061,4.1503E+12,LakePond,39004,77.561361,66,0,0,0,0,0,95.40636042,1.766784452,1.413427562,0,1.413427562,0,0,0,0,349,283
166766886,525.5434627,3916,SL-25-7-P1-2-4-P3,166766886,1/15/2009,3,976696,Mud Lake,2.128,4.1503E+12,390,39004,6-Sep,Indian River,9,St. Lawrence River Basin,3,Mud Lake,,0906MUD0003,0906-0028,1/15/2009,Medium,976696,Mud Lake,2.128,4.1503E+12,LakePond,39004,3416.322378,2285,2.093520782,0.519559902,0.015281174,0,0.061124694,23.51008557,3.659841076,1.184290954,1.245415648,0.649449878,31.03606357,4.767726161,27.51375306,3.743887531,15373,13088
166766884,25.06965293,4024,SL-25-73-26-40-P191-2-P192,166766884,1/15/2009,3,965316,Sitz Pond,0.102,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,192,Sitz Pond,,0905SIT0192,0905-0008,1/15/2009,Medium,965316,Sitz Pond,0.102,4.1503E+12,LakePond,39004,382.8999439,120,0,0,0,0,0,51.84029944,40.42420462,6.487835309,0,0.187149095,0,0,0.873362445,0.187149095,1723,1603
166766883,123.6765644,3832,SL-25-132-P373,166766883,1/15/2009,3,947784,Crooked Lake,0.501,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,373,Crooked Lake,,0905CRO0373,0905-0006,1/15/2009,Medium,947784,Crooked Lake,0.501,4.1503E+12,LakePond,39004,681.1200549,648,0,0,0,0,0,50.64129086,42.20107571,0.744724866,0.041373604,0.124120811,0,0,5.999172528,0.248241622,3065,2417
166766882,26.22690144,3721,SL-25-101-30-7-P5142,166766882,1/15/2009,3,,,0.106,4.1503E+12,390,39004,5-Sep,Oswegatchie River,9,St. Lawrence River Basin,5142,Unnamed Water,,0905UWB5142,,1/15/2009,Medium,,,0.106,4.1503E+12,LakePond,39004,183.1192141,128,0,0,0,0,0.718390805,95.83333333,0.143678161,0,1.149425287,1.149425287,0,0,1.005747126,0,824,696
